In France what kind of nuts are noisette	Hazelnuts	Which film starrs jonathan taylor thomas, devon sawa, scott bairstow	Wild	Shirley Bassey recorded a hit song taken from The Sound of Music, what was it	Climb every mountain
The second most common phobia, anthropophobia, is a fear of?	People	What Is The Substance From Which Nails And Hair Are Made 	Keratin 	In this card game, teams are designated North_South and East_West.	Bridge
In what sport do teams compete for the Swaythling Cup	Men's table tennis	Hitler annexed the Sudetenland in the 1930s. Of which country was it a part	Czechoslovakia	In South Dakota its illegal to show movies that picture what	Police getting beaten
How many points are awarded for a drop goal in rugby league? 	One 	Ripken What planet is farthest from the sun in the Milky Way	Pluto	Name the largest cathedral in the world.	St. peter's
What does LED stand for?	Light Emitting Diode	In the 1969 filin "Anne of the Thousand Days" starring Genevieve Bujold and Richard Burton, who was the Anne of the title	Anne boleyn	What Do Cleopatra, Margaret Thatcher And Mia Farrow Have In Common?	All Have Twins
Who played commander riker in 'star trek'	Jonathan frakes	What word appears over 46000 times in the Bible	And	The application of chemical principles & techniques to geologic studies, to understand how chemical elements are distributed in the crust, mantle, & core of the earth	Geochemistry
The Red Cross was initiated in what year	1862	What feature of a triangle makes it scalene	Different side lengths	When was the newspaper 'pravda' first published	1912
What was the nationallity of Rasputin ?	Russian	Which Classic Scary Movie Features The Line 'They're Here' 	Poltergeist 	What is the capital of Thailand?	Bangkok
What is the shadow-casting pointer on a sundial called	Gnomon	Which Chaka Khan Smash Was Written By Prince And Featured Stevie Wonder	I Feel For You	Russophobia is the fear of	Russians
Alain Boubil - Claude-Michael Schonberg music what hit show	Miss Saigon	Who wrote the poem "The Owl and the Pussycat"	Edward lear	What famous character did Edgar Rice Burroughs create?	Tarzan
How many constellations are used in modern astronomy?	88	What kind of money, more than real money, is printed in a year throughout the world	Monopoly	What Happened If You Looked A Gorgon In The Eye? 	You Turned To Stone 
What country borders sudan to the north	Egypt	Commandaria is a desert wine made for over 800 years - where	Cyprus	What do spelunkers explore	Caves
How many rings on the Olympic flag	Five	What character did Michael J Fox play in the film Back to the Future	Marty mcfly	Samuel Morse the inventor was originally what till he was 46	Portrait Painter
In 1963 The Cougars Had A Hit Instrumental "Saturday Night At The Duckpond" But Were Banned By The BBC For "Defacing A classical Melody" What Ballet Did The Melody Come From	Swan Lake / Tchaikovsky	Name James Dean's three films. 	A Rebel without a cause, East of Eden, Giant 	Cedrick Errol Was The Name Given To Which Epnymous Child Hero Of The 19th Century	Little Lord Fauntleroy
After sex what does the female marine bristleworm do	Bites off eats penis	Which 1979 Earth Wind And Fire Track Featured The Emotions	Boogie Wonderland	Cockney Rhyming slang what is Mutt (mutt and jeff)	Deaf
What is the flower that stands for: sensuality	Spanish jasmine	What Would You Find In The Pods Of The Pisum Stativum 	Peas 	In which country did the study of geometry originate	Egypt
In Greek mythology who ferries the dead across the river styx	Charon	What is the flattest continent	Australia	Which group sang the song "sleeping child"?	Michael Learns To Rock
Bluebird, Tishbite & Violaine Were All Minor Hits For Whom	The Cocteau Twins	On the cartoon show 'the jetsons', how old is judy	Fifteen	 The stegosaurus had a brain that weighed only 2 ounces and was no bigger than a __________	Walnut
Who was assassinated on november 22, 1963 in dallas	President john f kennedy	Which fruit is nicknamed the 'Date Plum' or 'Sharon Fruit'?	Persimmon	What Does The Term 'A La Carte' Actually Mean? 	From The Menu 
Which Opera Does "Pavarotti's" "Nesun Dorma" Actually Come From	Turandot	Who was the first black Wimbledon singles champion	Althea gibson	Who Were "Hungry Like The Wolf" In 1982	Duran Duran
Name the computer developed fromTuring's bombes at Bletchley Park to decode the German Enigma codes during World War 2.	Colossus	In Bewitched name Samantha's identical cousin	Serena	What percentage of the earth's surface is land, approximately	Thirty percent
What are silver coins made from	Copper Nickel	What plant was named after the Greek goddess of the rainbow	Iris	What Position In The UK Charts Did ACDC's Hightway To Hell Reach In 1979 1, 4 Or 56	56
Who was the first astronaut to orbit earth 3 times	John glenn	What is the most sensitive finger	Forefinger	Which Singers Debut Solo Album Was Entitled "Schizophonic"	Geri Halliwell
What city has the worlds biggest taxi fleet	Mexico - over 60000	Salem is the capital of which U.S. state	Oregon	Dirk, poniard, and stiletto are all types of what	Daggers
In 1979 who was revealed to be the fourth Russian spy in the Burgess, MacLean and Philby affair? 	Anthony Blunt 	Sydney is on the east coast of ______	Australia	AMSTRAD companies name comes from what i.e. what mean	Alan Michael Sugar Trading
What is the more common name for the plant Viscum Album? 	Mistletoe 	In Which Sport Would You Be Awarded The Lonsdale Belt 	Boxing 	Which Famous Building Was Designed By Jorn Utzon?	Sydney Opera House
What Apparently Inappropriate Name Is Used For A Gathering & A Breeding Place For Seals 	Rookery 	How many stars are on the flag of new zealand 	Four 	Who began her career making death masks from the severed heads of those executed by the guillotine after the French Revolution	Madame tussaud
Name Harry Potters non magical cousin	Dudley Dursley	Frankfort is the capital of ______	Kentucky	Where was footballer John Barnes born? 	Jamaica 
What is the capital of Cuba	Havana	Boaz appears in which book of the Bible	Ruth	What Is The Larva Of A Fly Commonly Called? 	A Maggot 
What is the basic unit of currency for Lithuania ?	Litas	What is another name for a black leopard	Panther	Snooker player Peter Ebdon has a significant physical disadvantage. What is it? 	He is colour blind 
23 29 31 first 3 impossible numbers in what pub game	Darts - cant score 1 dart	Which herb is similar in appearance to parsley, but its leaves have a slight flavour of aniseed	Chervil	Which Stones Album Title Parodied That Of A Beatles Release	Let It Bleed
Who won the 1995 rugby world cup	South africa	What sea is between Italy and Yugoslavia	Adriatic	What and when is the biggest national celebration every year in Australia? 	Australia Day 
What name is given to the large Russian utensil for making tea?	Samovar	What did Henry Shrapnel invent?	The exploding shell	Who, in 1948, became the first Prime Minister of Israel	David ben-gurion
Who was Bette Midlers piano player before going solo	Barry Manilow	The fallacy of personifying inanimate objects, often in bad taste?	Pathetic fallacy	What tree provided the laurel of classical wreaths	Bay
In Which US State Is Yale University?	Connecticut	Oporto in Portugal stands on what river	The Duoro	What is the fear of frogs known as	Ranidaphobia
Which substance used as a bleach, can also be used as the oxidizing agent in rocket fuel	Hydrogen peroxide	The largest policeman's beat (territory) in Europe is in which country? 	Scotland 	Sting Vogue Moschino Adidas Police Wires Ice types of what	Spectacles - Glasses
The Pogues took their name from Pogue Mahone - what mean	Kiss my arse	Little round chocolate candies are known as _&m's.	M	Who starred in the 1952 film 'Niagara'?	Marilyn Monroe
What was jean-claude van damme's original stage name	Cujo	Who was always trying to get rent from Andy Capp	Percy	How did sir walter raleigh die	Execution
What country boasts the southernmost point in continental europe 	Spain 	What pacific island is Noumea the capital of	New caledonia	Which Sport Was Inroduced Into The Olympic Games In 1988 	Tennis 
In what country were Trabant cars made	East Germany	Where is most of the vitamin C in fruits?	Skin	What is the state bird of Washington	Willow goldfinch
Name the smallest breed of dog	Chihuahua	 Wandering __________ spread their wings, clack bills, and shake heads in a ritual dance. Bonds between courting birds may last the whole of a 50_year lifetime.	Albatrosses	Isaiah Sellers did it before Samuel Clements - did what	Used Mark Twain
Corinthian Ionic and what are the orders of Greek architecture	Doric	Which Cover Of An Elvis Presley Song Gave The Pet Shop Boys A No.1 Hit In 1987	Always On My Mind	Which musical features the song "Getting to Know You"	The king and i
How many kilograms make up a metric tonne?	1000	What Was The Name Of Michael Jacksons Pet Chimp	Bubbles	In the Elvis Presley song Jailhouse Rock which instrument did Spider Murphy play?	Saxophone
A statement made by placing your hand on a bible	Oath	 The kakapo is a nocturnal burrowing parrot of __________ that has a green body with brown and yellow markings. Its name is from Maori and means "night parrot."	New zealand	What was the constituency of Rik Mayall's character alan B'stard in the TV sitcom 'The New Statesman'?	Haltemprice
Accra is the capital of ______?	Ghana	Who Had A 80's Hit With The Song "Lipstick, Powder & Paint"	Shakin Stevens	Who Sang With Glen Campbell On His No.3 Hit "All I Have To Do Is Dream"	Bobbie Gentry
Room or space immediately under the roof of a house	Attic	Who is the fastest mouse in all of Mexico?	Speedy Gonzalez	Who was known as the Father of Science Fiction	Jules Verne
Who wrote The Stars Look Down and Hatter's Castle	A j cronin	An adventurous penguin named Tennessee Tuxedo had a sidekick named _______	Chumley	Both sexes get them but men more often - get what	Hiccups
What artist composed the classical work Tannhauser	Wagner	Northern species of duck with soft feathers	Eider	Who Released The 70's Album Entitled Tonights the Night 	Neil Young 
